2022-05-22 00:21:13.206,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0,061805.20,4000.00201270,N,11619.59615081,E,1,12,1.2,40.3149,M,-9.2908,M,,*43,1,12096.3,-28806.8,43939.8,12602.4,-28894.3,43352.3,12088.3,-28744.3,43687.7,12944.3,-28507.7,43689.3,1,0.24,15.90,1
2022-05-22 00:21:13.409,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0,061805.40,4000.00150814,N,11619.59595518,E,1,11,1.5,41.5104,M,-9.2908,M,,*4E,1,12049.8,-28951.6,43701.0,13136.3,-29028.6,43114.9,12624.9,-28890.4,43448.5,13479.4,-28644.0,43444.3,1,0.24,15.90,1
2022-05-22 00:21:13.612,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0,061805.60,4000.00205442,N,11619.59614950,E,1,11,1.2,39.8843,M,-9.2908,M,,*45,1,12589.3,-28865.4,43655.6,13491.2,-28940.4,43069.5,12982.6,-28809.2,43401.1,13836.1,-28556.8,43395.0,1,0.24,15.90,1
2022-05-22 00:21:13.815,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0,061805.80,4000.00212447,N,11619.59616956,E,1,11,1.2,39.4169,M,-9.2908,M,,*41,1,12948.6,-28741.9,43621.2,13879.1,-28814.1,43038.7,13373.4,-28691.3,43365.8,14225.1,-28431.2,43359.4,1,0.24,15.90,1
2022-05-22 00:21:14.012,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0,061806.00,4000.00170567,N,11619.59626363,E,1,12,1.1,39.3120,M,-9.2908,M,,*4B,1,13341.3,-28782.3,43518.2,14133.3,-28851.3,42935.6,13630.1,-28734.5,43262.1,14480.8,-28469.6,43253.9,1,0.24,15.90,1
2022-05-22 00:21:14.214,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0,061806.20,4000.00210055,N,11619.59657182,E,1,11,1.2,39.9119,M,-9.2908,M,,*43,1,13599.2,-29030.6,43427.8,13883.7,-29100.7,42844.4,13379.6,-28978.8,43172.7,14232.3,-28719.4,43164.4,1,0.24,15.90,1
2022-05-22 00:21:14.418,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0,061806.40,4000.00209451,N,11619.59674281,E,1,11,1.2,40.7409,M,-9.2908,M,,*48,1,13346.4,-29491.5,43343.2,13122.1,-29563.2,42755.4,12612.8,-29425.8,43091.7,13468.3,-29182.6,43085.5,1,0.24,15.90,1
2022-05-22 00:21:14.605,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0,061806.60,4000.00207273,N,11619.59677142,E,1,11,1.2,41.0982,M,-9.2908,M,,*45,1,12575.1,-29790.6,43290.2,12590.4,-29863.7,42700.0,12076.6,-29715.0,43041.4,12934.1,-29482.6,43036.1,1,0.24,15.90,1
2022-05-22 00:21:14.808,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0,061806.80,4000.00204586,N,11619.59680733,E,1,11,1.2,41.2800,M,-9.2908,M,,*44,1,12036.5,-29767.6,43554.1,11652.1,-29850.6,42964.9,11131.4,-29679.6,43310.1,11992.3,-29466.2,43309.4,1,0.24,15.90,1
2022-05-22 00:21:15.018,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0,061807.00,4000.00200548,N,11619.59684987,E,1,11,1.2,41.4273,M,-9.2908,M,,*46,1,11088.2,-29586.7,43781.8,11227.2,-29674.9,43193.1,10705.3,-29490.2,43539.4,11565.6,-29280.0,43545.7,1,0.24,15.90,1
